posX	posY	pressure	movementX	movementY	time
419.4174499511719	543.1978149414062	0.08235294371843338	-41	10	4947.999999974854
365.1239013671875	577.156005859375	0.08235294371843338	-40	25	4964.699999894947
314.90240478515625	628.7725219726562	0.08235294371843338	-37	38	4981.399999931455
268.7529296875	691.2557983398438	0.08235294371843338	-34	46	4997.999999905005
233.46212768554688	760.5304565429688	0.08235294371843338	-26	51	5014.599999994971
213.10208129882812	835.2387084960938	0.08235294371843338	-15	55	5031.399999978021
202.24337768554688	919.4550170898438	0.08235294371843338	-8	62	5047.999999951571
214.45941162109375	1040.3463134765625	0.08235294371843338	9	89	5064.699999988079
242.96351623535156	1110.9796142578125	0.08235294371843338	21	52	5081.2999999616295
283.68365478515625	1172.104248046875	0.08235294371843338	30	45	5097.89999993518
336.61981201171875	1221.0040283203125	0.08235294371843338	39	36	5114.599999971688
390.9133605957031	1253.6041259765625	0.08235294371843338	40	24	5131.29999989178
445.2068786621094	1268.5458984375	0.08235294371843338	40	11	5147.899999981746
491.3563537597656	1272.620849609375	0.08235294371843338	34	3	5164.699999964796
533.4337768554688	1268.5458984375	0.08235294371843338	31	-3	5181.299999938346
572.796630859375	1250.8875732421875	0.08235294371843338	29	-13	5197.899999911897
609.4447631835938	1208.7794189453125	0.08235294371843338	27	-31	5214.599999948405
640.6635131835938	1153.0877685546875	0.08235294371843338	23	-41	5231.299999984913
671.8822631835938	1089.2462158203125	0.08235294371843338	23	-47	5248.0999999679625
693.5997314453125	1019.971435546875	0.08235294371843338	16	-51	5264.9999998975545
711.2450561523438	947.9800415039062	0.08235294371843338	13	-53	5282.199999899603
724.818603515625	873.2718505859375	0.08235294371843338	10	-55	5298.299999907613
724.818603515625	764.6055297851562	0.08235294371843338	0	-80	5314.899999997579
708.5304565429688	700.7640380859375	0.08235294371843338	-12	-47	5331.399999908172
675.9542846679688	643.7141723632812	0.08235294371843338	-24	-42	5347.89999993518
631.1621704101562	600.24755859375	0.08235294371843338	-33	-32	5364.599999971688
580.940673828125	569.0060424804688	0.08235294371843338	-37	-23	5381.399999954738
530.7191162109375	547.2727661132812	0.08235294371843338	-37	-16	5398.199999937788
479.14031982421875	533.689453125	0.08235294371843338	-38	-10	5414.8999999742955
423.48944091796875	530.9728393554688	0.08235294371843338	-41	-2	5431.499999947846
371.91058349609375	537.7644653320312	0.08235294371843338	-38	5	5448.499999940395
328.475830078125	551.3477172851562	0.08235294371843338	-32	10	5464.599999948405
289.1130065917969	581.23095703125	0.08235294371843338	-29	22	5481.299999984913
249.7501678466797	628.7725219726562	0.08235294371843338	-29	35	5497.999999905005
215.81674194335938	692.6140747070312	0.08235294371843338	-25	47	5514.80000000447
188.66998291015625	768.6805419921875	0.08235294371843338	-20	56	5531.699999934062
